date,game_pk,game_number,sport,market,match,away_team_name,home_team_name,total_line,over_price,under_price,final_total_runs,result,paired_bucket,paired_winning_side,paired_over_bucket_plus_or_minus,paired_under_bucket_plus_or_minus,source_pull_time,polymarket_event_slug,polymarket_market_slug,polymarket_market_id,over_token_id,under_token_id,polymarket_event_url
2026-04-20,822994,1,MLB,Game Total O/U,Cincinnati Reds @ Tampa Bay Rays,Cincinnati Reds,Tampa Bay Rays,8.5,47,53,7,Under,Over 45-50 / Under 50-55,Under,Over 45-50 -,Under 50-55 +,03:00 ET history nearest over=2026-04-20T06:50:46.000Z under=2026-04-20T07:00:59.000Z,mlb-cin-tb-2026-04-20,mlb-cin-tb-2026-04-20-total-8pt5,2028004,55233350673572816282675358860820130830441639638341413895525482530476476434479,52129664127595280674457050931051381046165649481771862390866027418538515652091,https://polymarket.us/event/mlb-cin-tb-2026-04-20
2026-04-20,824776,1,MLB,Game Total O/U,Detroit Tigers @ Boston Red Sox,Detroit Tigers,Boston Red Sox,8.5,44.5,55.5,14,Over,Over 40-45 / Under 55-60,Over,Over 40-45 +,Under 55-60 -,03:00 ET history nearest over=2026-04-20T07:00:56.000Z under=2026-04-20T07:00:51.000Z,mlb-det-bos-2026-04-20,mlb-det-bos-2026-04-20-total-8pt5,2024457,110038740467443069296325117204818320569347617095000497641637566839607767108904,36360778859582936457992180914344060943891630808101475617748695120796794052033,https://polymarket.us/event/mlb-det-bos-2026-04-20
2026-04-20,824450,1,MLB,Game Total O/U,Houston Astros @ Cleveland Guardians,Houston Astros,Cleveland Guardians,8.5,44.5,55.5,11,Over,Over 40-45 / Under 55-60,Over,Over 40-45 +,Under 55-60 -,03:00 ET history nearest over=2026-04-20T06:50:46.000Z under=2026-04-20T07:00:48.000Z,mlb-hou-cle-2026-04-20,mlb-hou-cle-2026-04-20-total-8pt5,2024455,82482742778017447716015679855816811059956999371229138517583626503180236891548,73892341535606711219915805410043896297688277819298161410358250632354658605958,https://polymarket.us/event/mlb-hou-cle-2026-04-20
2026-04-20,824692,1,MLB,Game Total O/U,Philadelphia Phillies @ Chicago Cubs,Philadelphia Phillies,Chicago Cubs,8.5,44.5,55.5,6,Under,Over 40-45 / Under 55-60,Under,Over 40-45 -,Under 55-60 +,03:00 ET history nearest over=2026-04-20T07:00:55.000Z under=2026-04-20T06:50:48.000Z,mlb-phi-chc-2026-04-20,mlb-phi-chc-2026-04-20-total-8pt5,2028002,113785850548162184575624274627272193041490153416821516481068219866053047812085,100202218877784961851980642008455286796608022157583111624424445145232849698864,https://polymarket.us/event/mlb-phi-chc-2026-04-20
2026-04-20,823879,1,MLB,Game Total O/U,St. Louis Cardinals @ Miami Marlins,St. Louis Cardinals,Miami Marlins,8.5,48.5,51.5,8,Under,Over 45-50 / Under 50-55,Under,Over 45-50 -,Under 50-55 +,03:00 ET history nearest over=2026-04-20T07:00:46.000Z under=2026-04-20T07:00:47.000Z,mlb-stl-mia-2026-04-20,mlb-stl-mia-2026-04-20-total-8pt5,2024453,33049054271188681894306744019551817096709643806661869953546832464312721807170,115669847328917677319671904391281850296340159449473154419998150703462878091157,https://polymarket.us/event/mlb-stl-mia-2026-04-20
2026-04-21,822747,1,MLB,Game Total O/U,Atlanta Braves @ Washington Nationals,Atlanta Braves,Washington Nationals,8.5,50.5,49,15,Over,Over 50-55 / Under 45-50,Over,Over 50-55 +,Under 45-50 -,03:00 ET history nearest over=2026-04-21T07:00:49.000Z under=2026-04-21T06:50:53.000Z,mlb-atl-wsh-2026-04-21,mlb-atl-wsh-2026-04-21-total-8pt5,2035897,81061154998647450381814840833955368370237161727460159665502518333525892737856,48081147097961098076796816674393882412557452819540395130541601282653206792595,https://polymarket.us/event/mlb-atl-wsh-2026-04-21
2026-04-21,824127,1,MLB,Game Total O/U,Baltimore Orioles @ Kansas City Royals,Baltimore Orioles,Kansas City Royals,9.5,47.5,53.5,11,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-04-21T06:50:54.000Z under=2026-04-21T07:00:58.000Z,mlb-bal-kc-2026-04-21,mlb-bal-kc-2026-04-21-total-9pt5,2035891,37975129967774427760935204917747972625643250472408694611963106440324682775649,94308715972476815989379610390025456130170844291365396953375400177257527631304,https://polymarket.us/event/mlb-bal-kc-2026-04-21
2026-04-21,822995,1,MLB,Game Total O/U,Cincinnati Reds @ Tampa Bay Rays,Cincinnati Reds,Tampa Bay Rays,7.5,47.5,52.5,18,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-04-21T07:00:52.000Z under=2026-04-21T07:00:43.000Z,mlb-cin-tb-2026-04-21,mlb-cin-tb-2026-04-21-total-7pt5,2035901,93319650909567089132162649464090146269593445482815169557037960748186104710285,68461019829422588957107257608416594553864567852869748735725365676391421202478,https://polymarket.us/event/mlb-cin-tb-2026-04-21
2026-04-21,824448,1,MLB,Game Total O/U,Houston Astros @ Cleveland Guardians,Houston Astros,Cleveland Guardians,8.5,45.5,54.5,13,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-04-21T06:50:53.000Z under=2026-04-21T06:50:48.000Z,mlb-hou-cle-2026-04-21,mlb-hou-cle-2026-04-21-total-8pt5,2037742,71246725777267499486148192004072859962195293377683893160196813945985452249362,10818157488263355097999452162911871013788172251567347409189866125532981406900,https://polymarket.us/event/mlb-hou-cle-2026-04-21
2026-04-21,824290,1,MLB,Game Total O/U,Milwaukee Brewers @ Detroit Tigers,Milwaukee Brewers,Detroit Tigers,8.5,48.5,51.5,16,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-04-21T07:00:46.000Z under=2026-04-21T07:00:57.000Z,mlb-mil-det-2026-04-21,mlb-mil-det-2026-04-21-total-8pt5,2035905,91865585557408186446695755605608654371150636251560969108224888315006146937896,77951751523515745401375062975518963005687216687416206045674011454765100073598,https://polymarket.us/event/mlb-mil-det-2026-04-21
2026-04-21,823640,1,MLB,Game Total O/U,Minnesota Twins @ New York Mets,Minnesota Twins,New York Mets,7.5,49.5,50.5,8,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-04-21T06:50:57.000Z under=2026-04-21T06:50:47.000Z,mlb-min-nym-2026-04-21,mlb-min-nym-2026-04-21-total-7pt5,2035895,82298238281479710266034507982742197541154250627281313393490913303895348859507,101695123022654809970718166560373356243536919715454800511198416664279641200817,https://polymarket.us/event/mlb-min-nym-2026-04-21
2026-04-21,824773,1,MLB,Game Total O/U,New York Yankees @ Boston Red Sox,New York Yankees,Boston Red Sox,8.5,47.5,52.5,4,Under,Over 45-50 / Under 50-55,Under,Over 45-50 -,Under 50-55 +,03:00 ET history nearest over=2026-04-21T06:50:50.000Z under=2026-04-21T06:50:48.000Z,mlb-nyy-bos-2026-04-21,mlb-nyy-bos-2026-04-21-total-8pt5,2035899,51086360106682973126349387598814118619744657965973342227593598893583688372809,66421331503239139019863606164882189190291275280730273156467802757984687140993,https://polymarket.us/event/mlb-nyy-bos-2026-04-21
2026-04-21,824690,1,MLB,Game Total O/U,Philadelphia Phillies @ Chicago Cubs,Philadelphia Phillies,Chicago Cubs,8.5,48,52,11,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-04-21T06:50:47.000Z under=2026-04-21T06:50:50.000Z,mlb-phi-chc-2026-04-21,mlb-phi-chc-2026-04-21-total-8pt5,2035893,10630955209164888789233886054993094967843378282465558131896839613607912763020,62619500771357683130321544514483223270096262549097240511777295190544882778541,https://polymarket.us/event/mlb-phi-chc-2026-04-21
2026-04-21,823880,1,MLB,Game Total O/U,St. Louis Cardinals @ Miami Marlins,St. Louis Cardinals,Miami Marlins,8.5,51,49,8,Under,Over 50-55 / Under 45-50,Under,Over 50-55 -,Under 45-50 +,03:00 ET history nearest over=2026-04-21T07:00:52.000Z under=2026-04-21T07:00:56.000Z,mlb-stl-mia-2026-04-21,mlb-stl-mia-2026-04-21-total-8pt5,2035903,18688619852533396529099198919752438345164178998079252866581091797312574227556,63137511919709074873758059524446267039071554919448227578079149987717768299307,https://polymarket.us/event/mlb-stl-mia-2026-04-21
2026-04-22,823147,1,MLB,Game Total O/U,Athletics @ Seattle Mariners,Athletics,Seattle Mariners,7.5,49.5,50.5,9,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-04-22T07:00:09.000Z under=2026-04-22T07:00:07.000Z,mlb-oak-sea-2026-04-22,mlb-oak-sea-2026-04-22-total-7pt5,2045978,42635599817882562658334496889173572014734654538952923655005063986368530435142,46500568985143552570789853353912881502774446504397834512419857667900404405833,https://polymarket.us/event/mlb-oak-sea-2026-04-22
2026-04-22,822748,1,MLB,Game Total O/U,Atlanta Braves @ Washington Nationals,Atlanta Braves,Washington Nationals,9.5,44.5,55.5,14,Over,Over 40-45 / Under 55-60,Over,Over 40-45 +,Under 55-60 -,03:00 ET history nearest over=2026-04-22T07:00:05.000Z under=2026-04-22T07:00:03.000Z,mlb-atl-wsh-2026-04-22,mlb-atl-wsh-2026-04-22-total-9pt5,2045972,52248263901750141653796333601275937441743516514966550792868018458797727075032,74061067916199795550134884533716578778648752819332204163837807353968490152084,https://polymarket.us/event/mlb-atl-wsh-2026-04-22
2026-04-22,824123,1,MLB,Game Total O/U,Baltimore Orioles @ Kansas City Royals,Baltimore Orioles,Kansas City Royals,9.5,45.5,54.5,14,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-04-22T07:00:03.000Z under=2026-04-22T07:00:05.000Z,mlb-bal-kc-2026-04-22,mlb-bal-kc-2026-04-22-total-9pt5,2045982,78200708458848950736518075616079900348179417572601741244878023406417699102339,90278188750538209209139634461122848687661207089906228501003052189203307379772,https://polymarket.us/event/mlb-bal-kc-2026-04-22
2026-04-22,825097,1,MLB,Game Total O/U,Chicago White Sox @ Arizona Diamondbacks,Chicago White Sox,Arizona Diamondbacks,9.5,47.5,52.5,18,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-04-22T07:00:07.000Z under=2026-04-22T07:00:09.000Z,mlb-cws-ari-2026-04-22,mlb-cws-ari-2026-04-22-total-9pt5,2046110,89054308653992402467821481098881506254244916399586261325705960689181829249372,49898027017880080523015347997573781779108281344555676129641867256066932710534,https://polymarket.us/event/mlb-cws-ari-2026-04-22
